,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
24701,10194395,620682932863,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559909988.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,258.0,,,,
24702,10202693,620682941161,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559918285.0,,,1431.0,966.0,1371.0,901.0,1492.0,1032.0,"0,29566","0,30753","-0,90444","0,23959","0,37881","-0,89392",,,Valid,Valid,"230,6","95,6","444,1","294,0","100,8","428,4","375,8","246,6","408,8","282,3","0,8785","0,8947","0,8300","0,8342","0,9269","0,9551",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,281.0,,,,
24703,10211025,620682949493,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559926618.0,,,1490.0,1036.0,,,1490.0,1036.0,,,,"0,23806","0,38121","-0,89331",,"2,75",Invalid,Valid,,,,"294,1","100,8","428,3",,,"408,3","283,6","0,9252","0,9596",,,"0,9252","0,9596",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,281.0,,,,
24704,10219399,620682957867,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559934991.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,259.0,,,,
24705,10227690,620682966158,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559943282.0,,,1324.0,989.0,1225.0,944.0,1423.0,1033.0,"0,21794","0,33574","-0,91640","0,20247","0,38309","-0,90125",,,Valid,Valid,"230,3","95,7","443,7","293,8","100,8","428,1","335,9","258,3","390,0","282,8","0,7924","0,9154","0,7131","0,8739","0,8717","0,9569",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24706,10236051,620682974519,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559951643.0,,,1342.0,1038.0,,,1342.0,1038.0,,,,"0,15727","0,38831","-0,90801",,"2,91",Invalid,Valid,,,,"293,6","100,9","428,1",,,"367,7","284,0","0,8065","0,9608",,,"0,8065","0,9608",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24707,10244357,620682982825,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559959949.0,,,1005.0,988.0,1005.0,988.0,,,"0,09557","0,36451","-0,92628",,,,,,Valid,Invalid,"229,7","95,8","443,4",,,,"275,5","270,3",,,"0,5363","0,9144","0,5363","0,9144",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24708,10252719,620682991187,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559968311.0,,,972.0,1014.0,786.0,1003.0,1159.0,1025.0,"-0,02927","0,37337","-0,92722","0,05310","0,38654","-0,92074",,,Valid,Valid,"229,4","96,0","443,2","292,8","100,9","428,0","215,5","274,5","317,5","280,6","0,5099","0,9390","0,3604","0,9287","0,6594","0,9492",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24709,10261021,620682999489,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559976612.0,,,990.0,990.0,,,990.0,990.0,,,,"-0,04626","0,36857","-0,92845",,"2,67",Invalid,Valid,,,,"292,6","100,9","428,1",,,"271,2","270,8","0,5238","0,9163",,,"0,5238","0,9163",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24710,10269383,620683007851,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559984975.0,,,837.0,982.0,735.0,990.0,939.0,975.0,"-0,05732","0,36681","-0,92853","-0,07573","0,36060","-0,92964",,,Valid,Valid,"229,0","95,2","444,6","292,5","100,2","429,5","201,5","270,9","257,5","266,8","0,4015","0,9096","0,3196","0,9164","0,4835","0,9028",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24711,10277714,620683016182,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11559993305.0,,,759.0,970.0,655.0,976.0,863.0,964.0,"-0,10245","0,35855","-0,92787","-0,12010","0,35404","-0,92749",,,Valid,Valid,"228,8","94,7","445,8","292,4","99,6","430,5","179,5","267,0","236,6","263,9","0,3388","0,8982","0,2552","0,9034","0,4225","0,8930",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24712,10286046,620683024514,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560001637.0,,,828.0,966.0,,,828.0,966.0,,,,"-0,14025","0,35362","-0,92482",,"2,81",Invalid,Valid,,,,"292,4","99,5","431,0",,,"227,0","264,2","0,3943","0,8940",,,"0,3943","0,8940",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,68.0,,,,
24713,10294380,620683032848,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560009971.0,,,637.0,982.0,637.0,982.0,,,"-0,11202","0,36151","-0,92561",,,,,,Valid,Invalid,"228,7","94,0","447,2",,,,"174,6","268,6",,,"0,2406","0,9089","0,2406","0,9089",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,25.0,282.0,,,,
24714,10302683,620683041151,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560018274.0,,,738.0,970.0,652.0,970.0,824.0,969.0,"-0,10350","0,35616","-0,92868","-0,14293","0,35520","-0,92380",,,Valid,Valid,"228,6","93,7","448,2","292,4","99,4","431,1","178,6","265,6","225,7","265,1","0,3215","0,8978","0,2526","0,8985","0,3905","0,8970",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,25.0,282.0,,,,
24715,10311015,620683049483,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560026605.0,,,827.0,975.0,,,827.0,975.0,,,,"-0,14098","0,35784","-0,92308",,"2,85",Invalid,Valid,,,,"292,3","100,0","429,9",,,"226,7","266,7","0,3932","0,9023",,,"0,3932","0,9023",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,25.0,282.0,,,,
24716,10319352,620683057820,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560034942.0,,,730.0,968.0,653.0,965.0,807.0,971.0,"-0,10304","0,35386","-0,92961","-0,15251","0,35505","-0,92232",,,Valid,Valid,"228,7","93,6","448,0","292,3","100,1","430,0","179,0","264,2","221,2","265,6","0,3155","0,8962","0,2536","0,8939","0,3773","0,8986",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24717,10327680,620683066148,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560043271.0,,,712.0,984.0,627.0,997.0,798.0,970.0,"-0,11691","0,36885","-0,92211","-0,15761","0,35469","-0,92160",,,Valid,Valid,"228,6","93,5","448,5","292,4","99,8","430,3","171,7","273,0","218,8","265,4","0,3012","0,9107","0,2323","0,9235","0,3702","0,8980",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24718,10336052,620683074520,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560051642.0,,,792.0,972.0,,,792.0,972.0,,,,"-0,16096","0,35581","-0,92059",,"2,79",Invalid,Valid,,,,"292,5","99,6","430,8",,,"217,1","266,1","0,3653","0,9004",,,"0,3653","0,9004",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24719,10344429,620683082897,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560060019.0,,,591.0,933.0,591.0,933.0,,,"-0,13802","0,33641","-0,93155",,,,,,Valid,Invalid,"228,6","93,1","449,3",,,,"162,1","255,3",,,"0,2040","0,8638","0,2040","0,8638",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24720,10352677,620683091145,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560068267.0,,,689.0,952.0,592.0,928.0,787.0,976.0,"-0,13773","0,33400","-0,93245","-0,16354","0,35750","-0,91948",,,Valid,Valid,"228,5","93,0","449,6","292,5","99,3","431,3","162,1","254,1","215,8","267,0","0,2828","0,8815","0,2041","0,8596","0,3615","0,9033",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24721,10361047,620683099515,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560076637.0,,,797.0,993.0,,,797.0,993.0,,,,"-0,15727","0,36674","-0,91694",,"2,81",Invalid,Valid,,,,"292,6","99,2","431,6",,,"218,6","271,8","0,3695","0,9197",,,"0,3695","0,9197",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24722,10369374,620683107842,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560084963.0,,,710.0,981.0,629.0,996.0,791.0,966.0,"-0,11515","0,36885","-0,92233","-0,16186","0,35289","-0,92156",,,Valid,Valid,"228,6","92,6","450,0","292,6","99,1","431,8","172,4","272,6","216,7","264,5","0,2992","0,9086","0,2342","0,9224","0,3642","0,8948",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24723,10377705,620683116173,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560093294.0,,,718.0,975.0,639.0,986.0,798.0,965.0,"-0,10961","0,36373","-0,92503","-0,15792","0,35282","-0,92227",,,Valid,Valid,"228,5","92,6","450,4","292,6","98,8","432,2","175,1","269,7","218,6","264,2","0,3059","0,9031","0,2422","0,9125","0,3697","0,8937",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,67.0,69.0,,,,
24724,10386037,620683124505,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560101627.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,260.0,,,,
24725,10394344,620683132812,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560109933.0,,,703.0,972.0,614.0,980.0,792.0,965.0,"-0,12374","0,36078","-0,92441","-0,16137","0,35218","-0,92192",,,Valid,Valid,"228,5","92,4","450,5","292,7","98,7","432,7","168,2","268,2","217,0","264,0","0,2934","0,9002","0,2220","0,9074","0,3648","0,8931",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,283.0,,,,
24726,10402675,620683141143,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560118264.0,,,699.0,976.0,604.0,990.0,794.0,962.0,"-0,12891","0,36505","-0,92202","-0,16010","0,35139","-0,92244",,,Valid,Valid,"228,5","92,4","450,7","292,7","98,4","433,0","165,4","270,8","217,5","263,3","0,2902","0,9037","0,2139","0,9164","0,3665","0,8910",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,283.0,,,,
24727,10411004,620683149472,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560126593.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,261.0,,,,
24728,10419368,620683157836,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560134957.0,,,700.0,974.0,612.0,997.0,787.0,950.0,"-0,12385","0,36904","-0,92112","-0,16451","0,34486","-0,92413",,,Valid,Valid,"228,5","92,2","450,8","292,8","98,2","433,5","167,9","272,8","215,6","260,0","0,2909","0,9015","0,2210","0,9231","0,3608","0,8798",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,284.0,,,,
24729,10427702,620683166170,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560143290.0,,,718.0,956.0,650.0,960.0,785.0,953.0,"-0,10348","0,35136","-0,93051","-0,16493","0,34673","-0,92335",,,Valid,Valid,"228,4","92,3","451,0","292,7","98,0","433,8","178,2","262,6","215,3","260,9","0,3056","0,8856","0,2514","0,8885","0,3598","0,8828",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,284.0,,,,
24730,10436031,620683174499,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560151619.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,262.0,,,,
24731,10444336,620683182804,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560159925.0,,,724.0,950.0,672.0,961.0,777.0,939.0,"-0,09164","0,35285","-0,93118","-0,17033","0,33891","-0,92527",,,Valid,Valid,"228,5","92,2","450,9","292,8","98,0","434,2","184,1","263,1","212,9","257,0","0,3107","0,8799","0,2685","0,8902","0,3529","0,8696",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,70.0,,,,
24732,10452669,620683191137,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560168257.0,,,708.0,970.0,637.0,1003.0,778.0,938.0,"-0,10970","0,37206","-0,92170","-0,16936","0,33861","-0,92556",,,Valid,Valid,"228,4","92,4","451,0","292,8","97,8","434,3","174,7","274,4","213,3","256,7","0,2975","0,8985","0,2410","0,9285","0,3541","0,8686",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,70.0,,,,
24733,10461037,620683199505,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560176625.0,,,793.0,963.0,,,793.0,963.0,,,,"-0,15991","0,35191","-0,92227",,"2,86",Invalid,Valid,,,,"292,8","97,8","434,5",,,"217,5","263,6","0,3663","0,8919",,,"0,3663","0,8919",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,70.0,,,,
24734,10469336,620683207804,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560184924.0,,,697.0,988.0,605.0,1005.0,789.0,971.0,"-0,12775","0,37232","-0,91927","-0,16240","0,35566","-0,92040",,,Valid,Valid,"228,4","92,3","451,0","292,8","97,8","434,6","165,7","274,9","216,1","265,8","0,2886","0,9147","0,2148","0,9302","0,3624","0,8992",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24735,10477704,620683216172,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560193292.0,,,691.0,991.0,597.0,1011.0,785.0,972.0,"-0,13165","0,37466","-0,91777","-0,16433","0,35592","-0,91996",,,Valid,Valid,"228,3","92,4","451,1","292,8","97,7","434,7","163,6","276,6","215,1","265,9","0,2840","0,9176","0,2085","0,9357","0,3594","0,8996",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24736,10486026,620683224494,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560201613.0,,,789.0,978.0,,,789.0,978.0,,,,"-0,16198","0,35913","-0,91912",,"2,87",Invalid,Valid,,,,"292,8","97,7","434,9",,,"216,2","267,6","0,3625","0,9054",,,"0,3625","0,9054",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24737,10494386,620683232854,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560209973.0,,,695.0,992.0,603.0,1005.0,786.0,978.0,"-0,12836","0,37255","-0,91909","-0,16335","0,35893","-0,91896",,,Valid,Valid,"228,4","92,3","451,0","292,8","97,7","434,9","165,4","275,1","215,5","267,6","0,2872","0,9182","0,2137","0,9309","0,3606","0,9054",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24738,10502691,620683241159,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560218279.0,,,702.0,986.0,617.0,997.0,788.0,976.0,"-0,12087","0,36845","-0,92176","-0,16248","0,35803","-0,91947",,,Valid,Valid,"228,3","92,4","451,1","292,8","97,6","434,9","169,1","272,7","215,9","267,0","0,2932","0,9130","0,2247","0,9228","0,3617","0,9033",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24739,10511037,620683249505,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560226624.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24740,10519359,620683257827,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560234946.0,,,624.0,1001.0,624.0,1001.0,,,"-0,11701","0,37119","-0,92116",,,,,,Valid,Invalid,"228,4","92,3","451,0",,,,"171,1","274,1",,,"0,2304","0,9272","0,2304","0,9272",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24741,10527690,620683266158,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560243277.0,,,701.0,992.0,613.0,1007.0,789.0,977.0,"-0,12282","0,37332","-0,91953","-0,16193","0,35887","-0,91923",,,Valid,Valid,"228,3","92,5","451,0","292,8","97,6","435,0","168,1","275,6","216,1","267,4","0,2920","0,9185","0,2216","0,9324","0,3624","0,9047",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
24742,10536021,620683274489,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11560251608.0,,,791.0,972.0,,,791.0,972.0,,,,"-0,16095","0,35638","-0,92037",,"2,74",Invalid,Valid,,,,"292,8","97,6","435,1",,,"216,7","266,1","0,3641","0,9002",,,"0,3641","0,9002",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,192.0,12.0,693.0,990.0,"0,2859","0,9168"
